time_utc,lat,lon,alt,vel_e,vel_n,vel_u,pitch,roll,yaw
1553743035,34.2202914963942,117.143975763666,35.5784966982901,-0.00408345911723323,-0.00324649256873624,0.00477343143231629,0.774913,0.158687,289.96498
1553743036,34.2202914963942,117.143975763666,35.5784966982901,-0.00362723108645136,-0.00274605479995638,0.00403762029927498,0.77379,0.158638,289.964222
1553743037,34.2202914963942,117.143975763666,35.5784966982901,-0.000935049221367419,-0.00225832288784217,0.00332049103113807,0.773264,0.158241,289.963268
1553743038,34.2202914963942,117.143975763666,35.5784966982901,-2.25931598036637e-05,-0.00125744735028246,0.00184886876505546,0.772523,0.157787,289.963267
1553743039,34.2202914963942,117.143975763666,35.5784966982901,-2.25931598036637e-05,-0.00125744735028246,0.00184886876505546,0.772012,0.15714,289.962574
1553743040,34.2202914963942,117.143975763666,35.5784966982901,-0.000456228030781878,-0.000500437768779855,0.000735811133041306,0.771376,0.157099,289.962006
1553743041,34.2202914963942,117.143975763666,35.5784966982901,-1.52346593142645e-20,0.000826881457341259,0.000562376257949423,0.770881,0.156624,289.961103
1553743042,34.2202914963942,117.143975763666,35.5784966982901,1.52346593142645e-20,-0.000826881457341259,-0.000562376257949423,0.770628,0.156752,289.9607
1553743043,34.2202914963942,117.143975763666,35.5784966982901,0.000433634870978214,-0.000757009581502601,0.00111305763201416,0.77021,0.15588,289.960083
1553743044,34.2202914963942,117.143975763666,35.5784966982901,0.000456228030781878,-0.000326443688561404,-0.00129818739099073,0.76985,0.155314,289.959236
1553743045,34.2202914963942,117.143975763666,35.5784966982901,0.000456228030781878,0.00132731922612111,-0.000173434875091883,0.769508,0.155076,289.958643
1553743046,34.2202914963942,117.143975763666,35.5784966982901,-0.000456228030781878,-0.00132731922612111,0.000173434875091883,0.768834,0.154629,289.957796
1553743047,34.2202914963942,117.143975763666,35.5784966982901,-0.000889862901760091,-0.000570309644618513,-0.000939622756922274,0.768332,0.154487,289.956879
1553743048,34.2202914963942,117.143975763666,35.5784966982901,-0.000456228030781878,-0.00132731922612111,0.000173434875091883,0.768236,0.154244,289.956168
1553743049,34.2202914963942,117.143975763666,35.5784966982901,3.0469318628529e-20,-0.00165376291468252,-0.00112475251589885,0.768138,0.153982,289.955599
1553743050,34.2202914963942,117.143975763666,35.5784966982901,0.000889862901760092,-0.00108345327006401,-0.000185129758976571,0.76828,0.153836,289.954806
1553743051,34.2202914963942,117.143975763666,35.5784966982901,0.000456228030781878,0.000500437768779855,-0.000735811133041306,0.768809,0.153741,289.954332
1553743052,34.2202914963942,117.143975763666,35.5784966982901,0.00180231896332385,0.000744303724836963,-0.00109437576710976,0.768748,0.153345,289.953551
1553743053,34.2202914963942,117.143975763666,35.5784966982901,0.000912456061563755,0.00100087553755971,-0.00147162226608261,0.768785,0.1529,289.953263
1553743054,34.2202914963942,117.143975763666,35.5784966982901,-0.000433634870978214,-0.000896753333179917,-0.002237810147913,0.771165,0.149885,289.952263
1553743055,34.2202914963942,117.143975763666,35.5784966982901,-0.000456228030781878,-0.000500437768779855,0.000735811133041306,0.774957,0.144397,289.95027
1553743056,34.2202914963942,117.143975763666,35.5784966982901,-0.000456228030781878,-0.000500437768779855,0.000735811133041306,0.778186,0.140403,289.94858
1553743057,34.2202914963942,117.143975763666,35.5784966982901,-0.00134609093254197,0.00058301550128415,0.000920940892017877,0.782321,0.137111,289.948448
1553743058,34.2202914963942,117.143975763666,35.5784966982901,-0.000912456061563755,-0.00265463845224223,0.000346869750183766,0.767172,0.148655,289.950705
1553743059,34.2202914963942,117.143975763666,35.5784966982901,-0.0062516334721243,-0.00111520757590575,-0.00191660924365334,0.809785,0.104186,289.942657
1553743060,34.2202914963942,117.143975763666,35.5784966982901,0.0107235411407284,-0.00469837433881434,-0.00198266083218382,0.814991,0.090456,289.945652
1553743061,34.2202914963942,117.143975763666,35.5784966982901,0.00983367823896833,-0.00278803961140907,-0.00123515481525783,0.792704,0.115543,289.943491
1553743062,34.2202914963942,117.143975763666,35.5784966982901,0.000456228030781878,-0.00115332514590266,-0.00186056364894015,0.776376,0.135866,289.944661
1553743063,34.2202914963942,117.143975763666,35.5784966982901,0.00225854699410572,0.00124474149361682,-0.00183018690015107,0.769218,0.143514,289.948537
1553743064,34.2202914963942,117.143975763666,35.5784966982901,0.00136868409234563,0.00150131330633956,-0.00220743339912392,0.768017,0.145871,289.947413
1553743065,34.2202914963942,117.143975763666,35.5784966982901,0.00180231896332385,-8.25777325042953e-05,-0.00165675202505918,0.791729,0.118971,289.941988
1553743066,34.2202914963942,117.143975763666,35.5784966982901,0.000456228030781878,-0.000326443688561404,-0.00129818739099073,0.795185,0.113224,289.939584
1553743067,34.2202914963942,117.143975763666,35.5784966982901,-0.000889862901760091,-0.000570309644618513,-0.000939622756922274,0.799503,0.106478,289.936777
1553743068,34.2202914963942,117.143975763666,35.5784966982901,3.0469318628529e-20,-0.00165376291468252,-0.00112475251589885,0.801604,0.107406,289.935255
1553743069,34.2202914963942,117.143975763666,35.5784966982901,9.33311536370504e-20,-0.00248064437202378,-0.00168712877384827,0.804841,0.102259,289.933491
1553743070,34.2202914963942,117.143975763666,35.5784966982901,-0.00134609093254197,-0.00189762887073963,-0.000766187881830391,0.804959,0.096945,289.932786
