time_utc,lat,lon,alt,vel_e,vel_n,vel_u,pitch,roll,yaw
1553744542.70575,34.2811710871023,117.119239525063,-25.0999840319934,-13.7116231088502,30.2901455976133,-0.0744130090609783,0.230650105011982,1.56550617960026,86.2145667305657
1553744542.71575,34.2811738174879,117.119238035737,-25.1007672846394,-13.7154914128547,30.2845720711644,-0.0822375201468007,0.221647379774736,1.54073142644696,86.2433936422929
1553744542.72575,34.2811765474158,117.119236545928,-25.1015485749955,-13.7204965829094,30.2799902579906,-0.0740205510697341,0.207825974996551,1.51880785625064,86.2694409147981
1553744542.73575,34.2811792773871,117.119235055957,-25.1022414453816,-13.7184808571336,30.2855335736464,-0.0645535261415885,0.19461979696651,1.49260337386042,86.2965856818365
1553744542.74575,34.2811820079066,117.119233566168,-25.1028668237154,-13.7171504155265,30.2921536680883,-0.0605221406183007,0.183004930688975,1.46698922182769,86.3256233382419
1553744542.75575,34.2811847390495,117.119232076824,-25.1034473447232,-13.7102822837751,30.299365928534,-0.0555820609436294,0.17526096386469,1.44312835210145,86.3562365317389
1553744542.76575,34.2811874706962,117.119230588186,-25.1040493775222,-13.7041525832828,30.3033291782644,-0.0648244988638332,0.179190341396647,1.43090577991943,86.3872633234809
1553744542.77575,34.2811902024009,117.119229099817,-25.104630358647,-13.7053218796998,30.3006521054065,-0.0513717260957589,0.181919664156961,1.42512269323961,86.4159881801799
1553744542.78575,34.2811929340468,117.119227611399,-25.1051522363232,-13.7050537344164,30.3020241893134,-0.0530038091449557,0.188602411455764,1.42659303764295,86.4426868874349
1553744542.79575,34.2811956656378,117.119226122684,-25.1056197734395,-13.7108076155197,30.2994344627374,-0.0405036141222595,0.187422178458753,1.41849259850055,86.4678273504815
1553744542.80575,34.2811983972306,117.119224633567,-25.1059934167807,-13.7124258396017,30.3020646010223,-0.0342250541144145,0.186743732800043,1.4055855825213,86.4953557028675
1553744542.81575,34.2812011288448,117.119223143758,-25.1063113832396,-13.7235660146142,30.299910050868,-0.0293682376641393,0.176945413327923,1.39117573381064,86.5230315487584
1553744542.82575,34.2812038602343,117.119221653111,-25.1065892108087,-13.7278681101588,30.2970784644696,-0.0261972761411912,0.158772499964166,1.37950863413147,86.5505467847253
1553744542.83576,34.2812065914875,117.119220162046,-25.1068520068735,-13.7312401501687,30.2968879893416,-0.0263619368225818,0.136959575927773,1.37384760377201,86.5768593252657
1553744542.84576,34.281209323021,117.119218671028,-25.1070678473977,-13.727023462908,30.3032953155841,-0.0168061680248319,0.113936203909014,1.36197783122662,86.6041927371027
1553744542.85576,34.2812120551384,117.119217180587,-25.1072761119801,-13.7206028526707,30.3098429115245,-0.0248467484532694,0.10033769375043,1.35152963979168,86.6342707831735
1553744542.86576,34.2812147876845,117.119215690781,-25.1075339404046,-13.7153289229275,30.3128058292698,-0.0267189364521445,0.0916568212127244,1.35060296048998,86.6657485517227
1553744542.87576,34.2812175207578,117.119214201622,-25.1078165685482,-13.7086861728989,30.3215375654674,-0.0298066922599643,0.0883731083464489,1.36554481216167,86.6975720490072
1553744542.88576,34.2812202545944,117.119212712899,-25.1081548823815,-13.7072939666202,30.3297416835726,-0.0378560744129934,0.0911749304619436,1.37825486104658,86.729449863319
1553744542.89576,34.2812229889981,117.119211224322,-25.1085148076627,-13.7060005139369,30.3341182554621,-0.0341289818122135,0.0956316793203086,1.3981773908852,86.7633082166059
1553744542.90576,34.2812257237472,117.119209735473,-25.108910145457,-13.7123110502721,30.3374060181218,-0.0449385770447261,0.0962076171532054,1.42244972792769,86.7973790072081
1553744542.91576,34.2812284587069,117.119208246102,-25.1093637316299,-13.7156043901986,30.3387896693307,-0.0457786575440848,0.0914572382901051,1.43118249787336,86.830400991388
1553744542.92576,34.2812311936599,117.119206756616,-25.1098900447984,-13.7144246917855,30.3372564136678,-0.0594839761634116,0.0875870503309545,1.4586984094606,86.864191977469
1553744542.93576,34.2812339282641,117.119205267176,-25.11045596574,-13.7147680418069,30.3310528263966,-0.0537002121472677,0.0836595694897084,1.47875932627389,86.8958845571935
1553744542.94576,34.281236662389,117.119203777987,-25.1110095888818,-13.7097941920015,30.326622352333,-0.0570244162187365,0.0866920811354629,1.47379326704942,86.9262104613603
1553744542.95575,34.2812393958748,117.119202289039,-25.1115918162531,-13.7103331616341,30.3168733053027,-0.0594210580317412,0.0912724359707641,1.46559811792564,86.9566835231637
1553744542.96575,34.2812421286093,117.119200800148,-25.112193294988,-13.7087352871293,30.3099557156738,-0.0608746889417417,0.0983305351543479,1.4630843076697,86.985924493004
1553744542.97575,34.2812448607988,117.119199311171,-25.1127979127389,-13.7119220302182,30.3047809801729,-0.0600488612447046,0.10529753744162,1.45847709305579,87.012139442671
1553744542.98575,34.2812475927564,117.11919782208,-25.1133349539306,-13.7108222789299,30.3048138459945,-0.0473593770917454,0.11062733368435,1.45067136406688,87.0384028550865
1553744542.99575,34.2812503247541,117.119196332956,-25.1137781818902,-13.7125497169011,30.3056668315705,-0.041286214842292,0.115957165140827,1.44866582533848,87.066737677619
1553744543.00575,34.2812530569561,117.119194843638,-25.1141341752764,-13.714380990758,30.3093497034796,-0.0299124623977345,0.116120017623896,1.44042536845736,87.0939593251166
1553744543.01575,34.2812557894922,117.119193354247,-25.1144654088388,-13.7138958474301,30.3130756196226,-0.0363342500774083,0.120540800736557,1.44966394941189,87.1223609915079
1553744543.02575,34.2812585220443,117.119191864572,-25.1147912104572,-13.7195961705824,30.3097078464663,-0.028826073602506,0.118950286643452,1.46688909296725,87.1513191516755
1553744543.03575,34.281261254705,117.119190374467,-25.1150735815454,-13.7218418590684,30.315483990928,-0.0276481440316535,0.117700465457323,1.48455574229769,87.1777006230754
1553744543.04575,34.2812639877305,117.119188884072,-25.1153606810108,-13.724910588662,30.3178009968946,-0.0297717490528855,0.113216123199636,1.50264177742382,87.2032653438229
1553744543.05575,34.2812667209528,117.119187393533,-25.1156684126844,-13.7245063611128,30.3198489302709,-0.0317745856637899,0.11249502026999,1.51878982291421,87.2318604189196
1553744543.06575,34.2812694544172,117.119185902947,-25.1160413519925,-13.72577987331,30.3231735466492,-0.0428132759607322,0.112444985989552,1.54501161412119,87.2593622015747
1553744543.07575,34.2812721883655,117.119184412342,-25.1164963675814,-13.724839936444,30.3305827459015,-0.0481898418229755,0.113114271627834,1.57556459637474,87.2846804516883
1553744543.08576,34.281274922762,117.119182922088,-25.1170232548115,-13.7193214797835,30.3331185935602,-0.057187604201398,0.120157759656584,1.60221146211894,87.3101761481436
1553744543.09576,34.281277657344,117.119181432092,-25.1175712945564,-13.7200840756703,30.3346982108734,-0.0524203447723279,0.127258159736212,1.63577256206392,87.3394176001773
1553744543.10576,34.2812803919498,117.119179941811,-25.1180958983943,-13.7245753224512,30.3336475294725,-0.0525004227972366,0.13238623467268,1.6551502527958,87.3683519728683
1553744543.11576,34.2812831261937,117.119178450844,-25.1186241879156,-13.7327225237977,30.3266679093719,-0.0531574814778263,0.132979872670705,1.65457107642465,87.3940891905191
1553744543.12576,34.2812858597467,117.119176959209,-25.1191837887539,-13.7368748946776,30.3183183007753,-0.058762686175254,0.129615411493194,1.6652145031982,87.4197047679024
